Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
P0CI78	RL24_BACSU	50S ribosomal protein L24 (12 kDa DNA-binding protein) (BL23) (HPB12)	rplX BSU01270	Bacillus subtilis (strain 168)		11,142	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU01270
P39795	TREC_BACSU	Trehalose-6-phosphate hydrolase (EC 3.2.1.93) (Alpha,alpha-phosphotrehalase) (Phospho-alpha-(1-1)-glucosidase)	treA treC BSU07810	Bacillus subtilis (strain 168)	3.2.1.93	65,184		BSU07810
P39630	RMLB_BACSU	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46) (Spore coat polysaccharide biosynthesis protein SpsJ)	rfbB spsJ BSU37830 ipa-72d	Bacillus subtilis (strain 168)	4.2.1.46	35,539		BSU37830
P42436	NASE_BACSU	Assimilatory nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)	nasE nasBD nirD BSU03290	Bacillus subtilis (strain 168)	1.7.1.4	11,895		BSU03290
O34874	ISCS2_BACSU	Putative cysteine desulfurase IscS 2 (EC 2.8.1.7)	iscS2 nifS2 BSU29590	Bacillus subtilis (strain 168)	2.8.1.7	41,488		BSU29590
P46339	YQGH_BACSU	Probable ABC transporter permease protein YqgH	yqgH yzmC BSU24980	Bacillus subtilis (strain 168)		33,193		BSU24980
O32269	TUAF_BACSU	Teichuronic acid biosynthesis protein TuaF	tuaF yvhF BSU35560	Bacillus subtilis (strain 168)		25,135		BSU35560
P26935	IOLG_BACSU	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase (EC 1.1.1.18) (EC 1.1.1.369) (Myo-inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase) (MI 2-dehydrogenase/DCI 3-dehydrogenase)	iolG idh BSU39700 E83G	Bacillus subtilis (strain 168)	1.1.1.18; 1.1.1.369	38,351	3MZ0;3NT2;3NT4;3NT5;3NTO;3NTQ;3NTR;4L8V;4L9R;	BSU39700
P46907	NARK_BACSU	Nitrite extrusion protein (Nitrite facilitator)	narK BSU37320	Bacillus subtilis (strain 168)		42,926		BSU37320
O34966	ZNUA_BACSU	High-affinity zinc uptake system binding-protein ZnuA	znuA adcA ycdH BSU02850	Bacillus subtilis (strain 168)		35,660	2O1E;	BSU02850
O05507	PTEC_BACSU	PTS system oligo-beta-mannoside-specific EIIC component (Glucomannan utilization protein C) (Oligo-beta-mannoside permease IIC component)	gmuC ydhO BSU05830	Bacillus subtilis (strain 168)		48,436		BSU05830
O06994	O16G1_BACSU	Oligo-1,6-glucosidase 1 (EC 3.2.1.10) (Dextrin 6-alpha-D-glucanohydrolase) (Oligosaccharide alpha-1,6-glucosidase 1) (Sucrase-isomaltase 1) (Isomaltase 1)	malL yvdL BSU34560	Bacillus subtilis (strain 168)	3.2.1.10	66,081	4M56;4M8U;4MAZ;4MB1;5WCZ;7LV6;	BSU34560
P32727	NUSA_BACSU	Transcription termination/antitermination protein NusA	nusA BSU16600	Bacillus subtilis (strain 168)		41,725	2MT4;	BSU16600
O32208	YVGL_BACSU	Putative ABC transporter substrate-binding lipoprotein YvgL	yvgL yvsD BSU33380	Bacillus subtilis (strain 168)		28,355		BSU33380
O34978	PBUO_BACSU	Guanine/hypoxanthine permease PbuO	pbuO ytiP BSU29990	Bacillus subtilis (strain 168)		45,420		BSU29990
P54495	GLK_BACSU	Glucokinase (EC 2.7.1.2) (Glucose kinase)	glcK yqgR BSU24850	Bacillus subtilis (strain 168)	2.7.1.2	33,604		BSU24850
O34764	SAT1_BACSU	Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Sulfate adenylate transferase) (SAT)	sat ylnB BSU15590	Bacillus subtilis (strain 168)	2.7.7.4	42,884		BSU15590
P94575	ALLP_BACSU	Allantoin permease (Allantoin transport protein) (Allantoin transporter)	pucI ywoE BSU36470	Bacillus subtilis (strain 168)		53,982		BSU36470
O31404	ACOA_BACSU	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha (Acetoin:DCPIP oxidoreductase-alpha) (Ao:DCPIP OR) (EC 1.1.1.-) (TPP-dependent acetoin dehydrogenase E1 subunit alpha)	acoA yfjK BSU08060	Bacillus subtilis (strain 168)	1.1.1.-	36,069		BSU08060
P39574	GAL1_BACSU	Galactokinase (EC 2.7.1.6) (Galactose kinase)	galK BSU38200 ipa-35d	Bacillus subtilis (strain 168)	2.7.1.6	43,521		BSU38200
P12874	RS17_BACSU	30S ribosomal protein S17 (BS16)	rpsQ BSU01250	Bacillus subtilis (strain 168)		10,199	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU01250
P42920	RL3_BACSU	50S ribosomal protein L3 (BL3)	rplC BSU01160	Bacillus subtilis (strain 168)		22,683	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU01160
P14193	KPRS_BACSU	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PPRibP synthase) (PRPP synthase) (PRPPase)	prs BSU00510	Bacillus subtilis (strain 168)	2.7.6.1	34,868	1DKR;1DKU;1IBS;	BSU00510
P39821	PROA_BACSU	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	proA BSU13130	Bacillus subtilis (strain 168)	1.2.1.41	45,252		BSU13130
P46903	NATA_BACSU	ABC transporter ATP-binding protein NatA (ABC-type Na(+) transporter) (EC 7.2.2.4)	natA BSU02750	Bacillus subtilis (strain 168)	7.2.2.4	27,878		BSU02750
P94462	DEF1_BACSU	Peptide deformylase 1 (PDF 1) (EC 3.5.1.88) (Polypeptide deformylase 1)	defA def yloK BSU15720	Bacillus subtilis (strain 168)	3.5.1.88	17,775		BSU15720
P39149	UPP_BACSU	Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase)	upp BSU36890 ipc-35d	Bacillus subtilis (strain 168)	2.4.2.9	23,037		BSU36890
P26379	PTFA_BACSU	PTS system fructose-specific EIIA component (EIIA-Fru) (Fructose-specific phosphotransferase enzyme IIA component) (lev-PTS) (p16)	levD sacL BSU27070	Bacillus subtilis (strain 168)		16,257		BSU27070
P36946	RBSD_BACSU	D-ribose pyranase (EC 5.4.99.62)	rbsD BSU35930	Bacillus subtilis (strain 168)	5.4.99.62	14,227	1OGC;1OGD;1OGE;1OGF;	BSU35930
P54380	SYGA_BACSU	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)	glyQ yqfJ BSU25270	Bacillus subtilis (strain 168)	6.1.1.14	33,979		BSU25270
P18158	GLPD_BACSU	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	glpD BSU09300	Bacillus subtilis (strain 168)	1.1.5.3	62,568		BSU09300
P37807	RL28_BACSU	50S ribosomal protein L28	rpmB yloT BSU15820	Bacillus subtilis (strain 168)		6,809	3J9W;5NJT;6HA1;6HA8;6HTQ;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU15820
O34676	KAMA_BACSU	L-lysine 2,3-aminomutase (LAM) (EC 5.4.3.2) (KAM)	kamA BSU19690	Bacillus subtilis (strain 168)	5.4.3.2	54,074		BSU19690
O34315	TCYL_BACSU	L-cystine transport system permease protein TcyL	tcyL ytmL BSU29360	Bacillus subtilis (strain 168)		26,239		BSU29360
Q00777	P5CR3_BACSU	Pyrroline-5-carboxylate reductase 3 (P5C reductase 3) (P5CR 3) (EC 1.5.1.2) (PCA reductase 3)	proG ykeA yzcA BSU12910	Bacillus subtilis (strain 168)	1.5.1.2	30,203		BSU12910
P54417	OPUD_BACSU	Glycine betaine transporter OpuD	opuD ytfQ BSU30070	Bacillus subtilis (strain 168)		56,122		BSU30070
Q05852	GTAB_BACSU	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (General stress protein 33) (GSP33) (UDP-glucose pyrophosphorylase) (UDPGP) (UGPase) (Uridine diphosphoglucose pyrophosphorylase)	gtaB BSU35670	Bacillus subtilis (strain 168)	2.7.7.9	33,070		BSU35670
P39156	YWLF_BACSU	Putative sugar phosphate isomerase YwlF (EC 5.3.1.-)	ywlF BSU36920 ipc-32d	Bacillus subtilis (strain 168)	5.3.1.-	16,210		BSU36920
Q9JMQ2	PPAX_BACSU	Pyrophosphatase PpaX (EC 3.6.1.1)	ppaX hprP ptsL yvoE BSU34970	Bacillus subtilis (strain 168)	3.6.1.1	24,004		BSU34970
O34900	TCYN_BACSU	L-cystine import ATP-binding protein TcyN (EC 7.4.2.-)	tcyN ytmN BSU29340	Bacillus subtilis (strain 168)	7.4.2.-	29,562		BSU29340
P42417	IOLF_BACSU	Minor myo-inositol transporter IolF	iolF yxdF BSU39710 E83F	Bacillus subtilis (strain 168)		46,864		BSU39710
P46329	ALDH3_BACSU	Putative aldehyde dehydrogenase AldX (EC 1.2.1.3)	aldX yxaS yxbE BSU39860 VE7FR	Bacillus subtilis (strain 168)	1.2.1.3	49,571		BSU39860
P39841	MANA3_BACSU	Putative mannose-6-phosphate isomerase YvyI (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	yvyI pmi BSU35790	Bacillus subtilis (strain 168)	5.3.1.8	35,428	1QWR;	BSU35790
P42238	GUDD_BACSU	Probable glucarate dehydratase (GDH) (GlucD) (EC 4.2.1.40)	gudD ycbF BSU02490	Bacillus subtilis (strain 168)	4.2.1.40	50,749		BSU02490
O32145	XDHC_BACSU	Probable xanthine dehydrogenase subunit C (XDHase subunit C) (EC 1.17.1.4)	pucC yurD BSU32490	Bacillus subtilis (strain 168)	1.17.1.4	30,119		BSU32490
P34958	QOX3_BACSU	Quinol oxidase subunit 3 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 3) (Quinol oxidase aa3-600, subunit QoxC) (Quinol oxidase polypeptide III)	qoxC BSU38150 ipa-39d	Bacillus subtilis (strain 168)	1.10.3.-	22,672	6KOB;6KOC;6KOE;	BSU38150
P21477	RS20_BACSU	30S ribosomal protein S20 (BS20)	rpsT yqeO BSU25550	Bacillus subtilis (strain 168)		9,599	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU25550
P39765	PYRR_BACSU	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	pyrR BSU15470	Bacillus subtilis (strain 168)	2.4.2.9	20,263	1A3C;1A4X;4P82;	BSU15470
P46341	PSTB2_BACSU	Phosphate import ATP-binding protein PstB 2 (EC 7.3.2.1) (ABC phosphate transporter 2) (Phosphate-transporting ATPase 2)	pstB2 pstBA yqgJ yzmE BSU24960	Bacillus subtilis (strain 168)	7.3.2.1	30,003		BSU24960
P05649	DPO3B_BACSU	Beta sliding clamp (Beta clamp) (Sliding clamp) (Beta-clamp processivity factor) (DNA polymerase III beta sliding clamp subunit) (DNA polymerase III subunit beta)	dnaN dnaG BSU00020	Bacillus subtilis (strain 168)		42,103	4TR6;6E8D;	BSU00020
P39814	TOP1_BACSU	DNA topoisomerase 1 (EC 5.6.2.1) (DNA topoisomerase I) (Omega-protein) (Relaxing enzyme) (Swivelase) (Untwisting enzyme)	topA topI BSU16120	Bacillus subtilis (strain 168)	5.6.2.1	79,078		BSU16120
P39822	PSD_BACSU	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd BSU02290	Bacillus subtilis (strain 168)	4.1.1.65	29,690		BSU02290
P31112	HEPS1_BACSU	Heptaprenyl diphosphate synthase component 1 (HepPP synthase subunit 1) (EC 2.5.1.30) (Spore germination protein C1)	hepS gerC1 gerCA hepA BSU22760	Bacillus subtilis (strain 168)	2.5.1.30	29,122		BSU22760
P54592	YHCH_BACSU	Uncharacterized ABC transporter ATP-binding protein YhcH	yhcH BSU09080	Bacillus subtilis (strain 168)		34,470		BSU09080
P52999	PAND_BACSU	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain]	panD BSU22410	Bacillus subtilis (strain 168)	4.1.1.11	13,900		BSU22410
P54517	AROQ_BACSU	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	yqhS BSU24470	Bacillus subtilis (strain 168)	4.2.1.10	16,431	1GQO;	BSU24470
O34563	GLNH_BACSU	ABC transporter glutamine-binding protein GlnH	glnH BSU27440	Bacillus subtilis (strain 168)		29,756		BSU27440
P31102	AROB_BACSU	3-dehydroquinate synthase (DHQS) (EC 4.2.3.4)	aroB BSU22700	Bacillus subtilis (strain 168)	4.2.3.4	40,817		BSU22700
P54716	GLVA_BACSU	Maltose-6'-phosphate glucosidase (EC 3.2.1.122) (6-phospho-alpha-D-glucosidase) (6-phosphoryl-O-alpha-D-glucopyranosyl:phosphoglucohydrolase)	glvA glv-1 glvG malA BSU08180	Bacillus subtilis (strain 168)	3.2.1.122	50,514	1U8X;	BSU08180
P39912	AROG_BACSU	Protein AroA(G) [Includes: Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase); Chorismate mutase (EC 5.4.99.5)]	aroA BSU29750	Bacillus subtilis (strain 168)	2.5.1.54; 5.4.99.5	39,539	5GMU;5GO2;	BSU29750
P53555	BIOK_BACSU	L-Lysine--8-amino-7-oxononanoate transaminase (EC 2.6.1.105) (7,8-diamino-pelargonic acid aminotransferase) (DAPA AT) (DAPA aminotransferase) (7,8-diaminononanoate synthase) (DANS) (Diaminopelargonic acid synthase) (L-Lysine--8-amino-7-oxononanoate aminotransferase)	bioK bioA BSU30230	Bacillus subtilis (strain 168)	2.6.1.105	50,112	3DOD;3DRD;3DU4;6WNN;	BSU30230
O05268	FENR2_BACSU	Ferredoxin--NADP reductase 2 (FNR 2) (Fd-NADP(+) reductase 2) (EC 1.18.1.2)	yumC BSU32110	Bacillus subtilis (strain 168)	1.18.1.2	36,841	3LZW;3LZX;	BSU32110
P68729	ARGB_BACSU	Acetylglutamate kinase (EC 2.7.2.8) (N-acetyl-L-glutamate 5-phosphotransferase) (NAG kinase) (NAGK)	argB BSU11210	Bacillus subtilis (strain 168)	2.7.2.8	27,724		BSU11210
O05412	MURI2_BACSU	Glutamate racemase 2 (EC 5.1.1.3)	yrpC BSU26810	Bacillus subtilis (strain 168)	5.1.1.3	29,876		BSU26810
P18256	SYT2_BACSU	Threonine--tRNA ligase 2 (EC 6.1.1.3) (Threonyl-tRNA synthetase 2) (ThrRS 2)	thrZ thrS2 BSU37560	Bacillus subtilis (strain 168)	6.1.1.3	73,388		BSU37560
O06990	MDXF_BACSU	Maltodextrin transport system permease protein MdxF	mdxF yvdH BSU34600	Bacillus subtilis (strain 168)		48,529		BSU34600
P54527	YQIK_BACSU	Uncharacterized protein YqiK	yqiK BSU24180	Bacillus subtilis (strain 168)		27,119		BSU24180
Q03224	GLPX_BACSU	Fructose-1,6-bisphosphatase class 2 (FBPase class 2) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 2)	glpX ywjI BSU37090	Bacillus subtilis (strain 168)	3.1.3.11	33,951		BSU37090
P55874	RL35_BACSU	50S ribosomal protein L35	rpmI BSU28860	Bacillus subtilis (strain 168)		7,557	3J9W;5NJT;6HA1;6HA8;6HTQ;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU28860
P12041	PURQ_BACSU	Phosphoribosylformylglycinamidine synthase subunit PurQ (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit I) (FGAR amidotransferase I) (FGAR-AT I) (Glutaminase PurQ) (EC 3.5.1.2) (Phosphoribosylformylglycinamidine synthase subunit I)	purQ BSU06470	Bacillus subtilis (strain 168)	6.3.5.3; 3.5.1.2	24,784		BSU06470
P39646	PTAS_BACSU	Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase) (Vegetative protein 43) (VEG43)	pta ywfJ BSU37660 ipa-88d	Bacillus subtilis (strain 168)	2.3.1.8	34,791	1TD9;1XCO;	BSU37660
O31518	YESO_BACSU	Putative ABC transporter substrate-binding protein YesO	yesO BSU06970	Bacillus subtilis (strain 168)		48,332	4R6K;5Z6B;5Z6C;	BSU06970
P55189	YBAR_BACSU	Putative sulfate transporter YbaR	ybaR BSU01580	Bacillus subtilis (strain 168)		51,174		BSU01580
P54381	SYGB_BACSU	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS yqfK BSU25260	Bacillus subtilis (strain 168)	6.1.1.14	76,291		BSU25260
O34392	YTRE_BACSU	ABC transporter ATP-binding protein YtrE	ytrE BSU30420	Bacillus subtilis (strain 168)		25,460		BSU30420
O31877	YOSL_BACSU	SPbeta prophage-derived uncharacterized protein YosL	yosL BSU20080	Bacillus subtilis (strain 168)		13,136		BSU20080
P54952	YXEM_BACSU	Probable amino-acid-binding protein YxeM	yxeM BSU39500 LP9E	Bacillus subtilis (strain 168)		29,311		BSU39500
O31875	NRDEB_BACSU	Ribonucleoside-diphosphate reductase NrdEB subunit alpha (EC 1.17.4.1) (Ribonucleotide reductase large subunit) [Cleaved into: Bsu nrdEB intein]	nrdEB yojP yosN BSU20060	Bacillus subtilis (strain 168)	1.17.4.1	124,621		BSU20060
P96712	BMR3_BACSU	Multidrug resistance protein 3 (Multidrug-efflux transporter 3)	bmr3 mdr BSU03070	Bacillus subtilis (strain 168)		55,689		BSU03070
O35017	YOGA_BACSU	Uncharacterized zinc-type alcohol dehydrogenase-like protein YogA (EC 1.-.-.-)	yogA BSU18430	Bacillus subtilis (strain 168)	1.-.-.-	35,811		BSU18430
O32106	AMPA_BACSU	Probable cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase) (LAP) (EC 3.4.11.10) (Leucyl aminopeptidase)	pepA yuiE BSU32050	Bacillus subtilis (strain 168)	3.4.11.1; 3.4.11.10	53,658		BSU32050
O31752	CDSA_BACSU	Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-DAG synthase) (CDP-DG synthase) (CDP-diacylglycerol synthase) (CDS) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase) (CTP:phosphatidate cytidylyltransferase)	cdsA BSU16540	Bacillus subtilis (strain 168)	2.7.7.41	30,211		BSU16540
O31620	THID_BACSU	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase)	thiD yjbV BSU11710	Bacillus subtilis (strain 168)	2.7.1.49; 2.7.4.7	29,124		BSU11710
P08164	NADE_BACSU	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5) (General stress protein 38) (GSP38) (Spore outgrowth factor B) (Sporulation protein OutB)	nadE outB BSU03130	Bacillus subtilis (strain 168)	6.3.1.5	30,395	1EE1;1FYD;1IFX;1IH8;1KQP;1NSY;2NSY;	BSU03130
P94524	ARAB_BACSU	Ribulokinase (EC 2.7.1.16)	araB BSU28790	Bacillus subtilis (strain 168)	2.7.1.16	61,010		BSU28790
O34309	PPS_BACSU	Putative phosphoenolpyruvate synthase (Putative PEP synthase) (Pyruvate, water dikinase)	pps BSU18830	Bacillus subtilis (strain 168)		97,192		BSU18830
O34347	ASSY_BACSU	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	argG BSU29450	Bacillus subtilis (strain 168)	6.3.4.5	44,817		BSU29450
O34364	O16G2_BACSU	Probable oligo-1,6-glucosidase 2 (EC 3.2.1.10) (Oligosaccharide alpha-1,6-glucosidase 2) (Sucrase-isomaltase 2) (Isomaltase 2)	ycdG BSU02840	Bacillus subtilis (strain 168)	3.2.1.10	65,816		BSU02840
P07601	TRPA_BACSU	Tryptophan synthase alpha chain (EC 4.2.1.20)	trpA BSU22630	Bacillus subtilis (strain 168)	4.2.1.20	29,450		BSU22630
P27620	TAGA_BACSU	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase (EC 2.4.1.187) (Major teichoic acid biosynthesis protein A) (N-acetylmannosaminyltransferase) (UDP-N-acetylmannosamine transferase) (UDP-N-acetylmannosamine:N-acetylglucosaminyl pyrophosphorylundecaprenol N-acetylmannosaminyltransferase)	tagA BSU35750	Bacillus subtilis (strain 168)	2.4.1.187	29,499		BSU35750
P94420	YCLP_BACSU	Petrobactin import ATP-binding protein YclP (EC 7.2.2.-)	yclP BSU03820	Bacillus subtilis (strain 168)	7.2.2.-	28,475		BSU03820
P12049	PURS_BACSU	Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III)	purS yexA BSU06460	Bacillus subtilis (strain 168)	6.3.5.3	9,755	1T4A;1TWJ;	BSU06460
Q04810	DPAB_BACSU	Dipicolinate synthase subunit B (DPA synthase subunit B) (EC 1.3.1.-) (Spore dipicolinate synthase subunit B) (Stage V sporulation protein FB)	dpaB spoVFB BSU16740 orfX	Bacillus subtilis (strain 168)	1.3.1.-	21,869		BSU16740
P28821	PABC_BACSU	Aminodeoxychorismate lyase (EC 4.1.3.38) (4-amino-4-deoxychorismate lyase) (ADC lyase) (ADCL)	pabC BSU00760	Bacillus subtilis (strain 168)	4.1.3.38	33,515		BSU00760
O34768	YDJE_BACSU	Uncharacterized sugar kinase YdjE (EC 2.7.1.-)	ydjE fruC BSU06170	Bacillus subtilis (strain 168)	2.7.1.-	34,256		BSU06170
P54556	COAA_BACSU	Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase)	coaA yqjS BSU23760	Bacillus subtilis (strain 168)	2.7.1.33	36,640		BSU23760
P42414	IOLC_BACSU	5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase)	iolC yxdC BSU39740 E83C	Bacillus subtilis (strain 168)	2.7.1.92	35,632		BSU39740
O05216	YWRB_BACSU	Uncharacterized transporter YwrB	ywrB BSU36120	Bacillus subtilis (strain 168)		21,014		BSU36120
O06989	MDXE_BACSU	Maltodextrin-binding protein MdxE	mdxE yvdG BSU34610	Bacillus subtilis (strain 168)		45,601		BSU34610
O34788	BDHA_BACSU	(R,R)-butanediol dehydrogenase (EC 1.1.1.4) (Acetoin reductase/2,3-butanediol dehydrogenase) (AR/BDH)	bdhA ydjL BSU06240	Bacillus subtilis (strain 168)	1.1.1.4	37,341	6IE0;	BSU06240
P54953	YXEN_BACSU	Probable amino-acid permease protein YxeN	yxeN BSU39490 LP9F	Bacillus subtilis (strain 168)		25,007		BSU39490
O34545	BRAB_BACSU	Branched-chain amino acid transport system carrier protein BraB (Branched-chain amino acid uptake carrier BraB)	braB BSU29600	Bacillus subtilis (strain 168)		46,609		BSU29600
O05399	YRHG_BACSU	Uncharacterized transporter YrhG	yrhG BSU27200	Bacillus subtilis (strain 168)		28,488		BSU27200
P39579	DLTC_BACSU	D-alanyl carrier protein (DCP) (D-alanine--poly(phosphoribitol) ligase subunit 2)	dltC BSU38520 ipa-3r	Bacillus subtilis (strain 168)		9,009	4BPF;4BPG;4BPH;	BSU38520
P96603	DCTA_BACSU	C4-dicarboxylate transport protein (C4-dicarboxylate permease)	dctA dctP ydbH BSU04470	Bacillus subtilis (strain 168)		45,441		BSU04470
O34425	G3P2_BACSU	Glyceraldehyde-3-phosphate dehydrogenase 2 (GAPDH) (EC 1.2.1.59) (NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase)	gapB BSU29020	Bacillus subtilis (strain 168)	1.2.1.59	37,476		BSU29020
P25971	PYRF_BACSU	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	pyrF BSU15550	Bacillus subtilis (strain 168)	4.1.1.23	25,992	1DBT;	BSU15550
P00497	PUR1_BACSU	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	purF BSU06490	Bacillus subtilis (strain 168)	2.4.2.14	51,692	1AO0;1GPH;	BSU06490
P28823	FOLB_BACSU	Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase)	folB folA yacE BSU00780	Bacillus subtilis (strain 168)	4.1.2.25	13,517		BSU00780
P35154	SCPA_BACSU	Segregation and condensation protein A	scpA ypuG BSU23220	Bacillus subtilis (strain 168)		29,612	3ZGX;5H66;5H67;5XG3;	BSU23220
O34939	YDIO_BACSU	Type II methyltransferase M1.BsuMI (M1.BsuMI) (EC 2.1.1.37) (BsuMI modification methylase subunit YdiO) (Cytosine-specific methyltransferase M1.BsuMI)	ydiO BSU06060	Bacillus subtilis (strain 168)	2.1.1.37	48,909		BSU06060
Q06797	RL1_BACSU	50S ribosomal protein L1 (BL1)	rplA BSU01030	Bacillus subtilis (strain 168)		24,989	3J3V;3J3W;6HA8;	BSU01030
O06728	YISP_BACSU	Farnesyl diphosphate phosphatase YisP (EC 3.1.7.6)	yisP yucD BSU10810	Bacillus subtilis (strain 168)	3.1.7.6	30,621	3WE9;	BSU10810
P39580	DLTB_BACSU	Teichoic acid D-alanyltransferase (EC 2.3.1.-)	dltB BSU38510 ipa-4r	Bacillus subtilis (strain 168)	2.3.1.-	46,736		BSU38510
O31631	METI_BACSU	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase (CGS/OAH thiolyase) (EC 2.5.1.-) (O-acetylhomoserine sulfhydrylase) (OAH sulfhydrylase)	metI yjcI BSU11870	Bacillus subtilis (strain 168)	2.5.1.-	41,705		BSU11870
Q9KWZ1	NADA_BACSU	Quinolinate synthase (EC 2.5.1.72)	nadA BSU27850	Bacillus subtilis (strain 168)	2.5.1.72	41,493		BSU27850
O05413	NMO_BACSU	Probable nitronate monooxygenase (NMO) (EC 1.13.12.-) (Propionate 3-nitronate monooxygenase) (P3N monooxygenase)	yrpB BSU26800	Bacillus subtilis (strain 168)	1.13.12.-	38,069		BSU26800
P40401	SSUC_BACSU	Putative aliphatic sulfonates transport permease protein SsuC	ssuC ygaM yzeB BSU08850	Bacillus subtilis (strain 168)		30,240		BSU08850
