Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
O32103	YUIH_BACSU	Uncharacterized oxidoreductase YuiH (EC 1.-.-.-)	yuiH BSU32020	Bacillus subtilis (strain 168)	1.-.-.-	23,036		O32103
P37512	YYAL_BACSU	Uncharacterized protein YyaL	yyaL BSU40820	Bacillus subtilis (strain 168)		78,755		P37512
O34478	YCCF_BACSU	Uncharacterized protein YccF	yccF BSU02720	Bacillus subtilis (strain 168)		40,038		O34478
P55182	YXJN_BACSU	Uncharacterized protein YxjN	yxjN BSU38890	Bacillus subtilis (strain 168)		17,382		P55182
O31882	YOSG_BACSU	SPbeta prophage-derived uncharacterized protein YosG	yosG BSU20130	Bacillus subtilis (strain 168)		13,728		O31882
O06753	YITR_BACSU	Uncharacterized protein YitR	yitR BSU11090	Bacillus subtilis (strain 168)		11,063		O06753
P37945	LON1_BACSU	Lon protease 1 (EC 3.4.21.53) (ATP-dependent protease La 1)	lon1 lonA BSU28200	Bacillus subtilis (strain 168)	3.4.21.53	86,607	1X37;3M65;3M6A;	P37945
P39120	CISY2_BACSU	Citrate synthase 2 (EC 2.3.3.16) (Citrate synthase II)	citZ citA2 BSU29140	Bacillus subtilis (strain 168)	2.3.3.16	41,729		P39120
P71051	YVEL_BACSU	Putative tyrosine-protein kinase YveL (EC 2.7.10.2)	yveL BSU34360	Bacillus subtilis (strain 168)	2.7.10.2	24,674		P71051
O31829	YOAF_BACSU	Uncharacterized protein YoaF	yoaF BSU18580	Bacillus subtilis (strain 168)		11,104		O31829
O31534	HMOA_BACSU	Heme-degrading monooxygenase HmoA (EC 1.14.14.18) (Heme oxygenase)	hmoA yetG BSU07150	Bacillus subtilis (strain 168)	1.14.14.18	12,573		O31534
O31948	YONJ_BACSU	SPbeta prophage-derived uncharacterized protein YonJ	yonJ BSU21070	Bacillus subtilis (strain 168)		47,365		O31948
O34872	YTIB_BACSU	Putative carbonic anhydrase YtiB (EC 4.2.1.1) (Carbonate dehydratase)	ytiB BSU30690	Bacillus subtilis (strain 168)	4.2.1.1	21,111		O34872
P70958	YWMA_BACSU	Uncharacterized protein YwmA	ywmA BSU36790	Bacillus subtilis (strain 168)		18,985		P70958
O31533	YETF_BACSU	UPF0702 transmembrane protein YetF	yetF BSU07140	Bacillus subtilis (strain 168)		26,310	3C6F;	O31533
O31484	YCZJ_BACSU	Uncharacterized protein YczJ	yczJ BSU04130	Bacillus subtilis (strain 168)		11,221		O31484
O34327	RAPJ_BACSU	Response regulator aspartate phosphatase J (EC 3.1.-.-)	rapJ ycdE BSU02820	Bacillus subtilis (strain 168)	3.1.-.-	44,414	4GYO;	O34327
O34669	YOCH_BACSU	Cell wall-binding protein YocH	yocH BSU19210	Bacillus subtilis (strain 168)		30,182		O34669
P42977	CCA_BACSU	CCA-adding enzyme (EC 2.7.7.72) (CCA tRNA nucleotidyltransferase) (tRNA CCA-pyrophosphorylase) (tRNA adenylyl-/cytidylyl- transferase) (tRNA nucleotidyltransferase) (tRNA-NT)	cca papS ypjI BSU22450	Bacillus subtilis (strain 168)	2.7.7.72	45,452		P42977
P94533	YSFE_BACSU	Uncharacterized protein YsfE	ysfE BSU28700	Bacillus subtilis (strain 168)		8,825		P94533
O34924	YTOP_BACSU	Putative aminopeptidase YtoP (EC 3.4.11.-)	ytoP BSU29860	Bacillus subtilis (strain 168)	3.4.11.-	39,237		O34924
P12045	PURK_BACSU	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	purK BSU06430	Bacillus subtilis (strain 168)	6.3.4.18	42,320		P12045
P54454	YQEI_BACSU	Probable RNA-binding protein YqeI	yqeI BSU25650	Bacillus subtilis (strain 168)		10,758		P54454
P96634	YDCQ_BACSU	Ftsk domain-containing protein YdcQ	ydcQ BSU04860	Bacillus subtilis (strain 168)		54,742		P96634
O34433	YOBO_BACSU	Putative phage-related protein YobO	yobO BSU19030	Bacillus subtilis (strain 168)		87,740		O34433
O35046	YOCD_BACSU	Putative carboxypeptidase YocD (EC 3.4.16.-)	yocD BSU19170	Bacillus subtilis (strain 168)	3.4.16.-	36,410		O35046
O31638	YJCP_BACSU	Uncharacterized protein YjcP	yjcP BSU11940	Bacillus subtilis (strain 168)		20,086		O31638
O34526	SYA_BACSU	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS BSU27410	Bacillus subtilis (strain 168)	6.1.1.7	97,280		O34526
O34618	YTNA_BACSU	Uncharacterized amino acid permease YtnA	ytnA BSU30530	Bacillus subtilis (strain 168)		50,328		O34618
P39740	FLIT_BACSU	Flagellar protein FliT	fliT BSU35320	Bacillus subtilis (strain 168)		13,537		P39740
O05511	MANA2_BACSU	Probable mannose-6-phosphate isomerase GmuF (EC 5.3.1.8) (Glucomannan utilization protein F) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	gmuF ydhS BSU05870	Bacillus subtilis (strain 168)	5.3.1.8	35,492		O05511
P12669	NIN_BACSU	DNA-entry nuclease inhibitor (Competence protein J)	nin comJ BSU03420	Bacillus subtilis (strain 168)		14,997	4MQD;	P12669
P12667	NUCA_BACSU	DNA-entry nuclease (EC 3.-.-.-) (Competence-specific nuclease)	nucA comI BSU03430	Bacillus subtilis (strain 168)	3.-.-.-	16,259		P12667
O31933	YOPE_BACSU	SPbeta prophage-derived uncharacterized protein YopE	yopE BSU20920	Bacillus subtilis (strain 168)		9,538		O31933
P45863	YWJC_BACSU	Uncharacterized protein YwjC	ywjC BSU37210	Bacillus subtilis (strain 168)		10,471		P45863
P54507	TASA_BACSU	Major biofilm matrix component (Spore coat-associated protein N) (Translocation-dependent antimicrobial spore component)	tasA cotN yqhF BSU24620	Bacillus subtilis (strain 168)		28,305	5OF1;5OF2;	P54507
O31635	YJCM_BACSU	Uncharacterized protein YjcM	yjcM BSU11910	Bacillus subtilis (strain 168)		46,575		O31635
P37490	YYBN_BACSU	Uncharacterized protein YybN	yybN BSU40580	Bacillus subtilis (strain 168)		16,160		P37490
O34443	APT_BACSU	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt BSU27610	Bacillus subtilis (strain 168)	2.4.2.7	18,875		O34443
O31489	YDCI_BACSU	Uncharacterized protein YdcI	ydcI ydcJ BSU04780	Bacillus subtilis (strain 168)		81,410		O31489
O31542	YFND_BACSU	Uncharacterized protein YfnD	yfnD BSU07310	Bacillus subtilis (strain 168)		37,128		O31542
O06485	YFNG_BACSU	Putative sugar dehydratase/epimerase YfnG	yfnG BSU07280	Bacillus subtilis (strain 168)		36,427		O06485
P08877	PTHP_BACSU	Phosphocarrier protein HPr (Histidine-containing protein)	ptsH BSU13900	Bacillus subtilis (strain 168)		9,189	1JEM;1KKL;1KKM;1SPH;2FEP;2HID;2HPR;3OQM;3OQN;3OQO;	P08877
P23715	ARGC_BACSU	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	argC BSU11190	Bacillus subtilis (strain 168)	1.2.1.38	37,960		P23715
P94357	YXKD_BACSU	UPF0750 membrane protein YxkD	yxkD BSU38840	Bacillus subtilis (strain 168)		30,732		P94357
O31819	YNZD_BACSU	Aspartyl-phosphate phosphatase YnzD (EC 3.1.3.-) (Stage 0 sporulation regulatory protein YnzD)	ynzD BSU17920	Bacillus subtilis (strain 168)	3.1.3.-	6,683		O31819
O34746	FABH1_BACSU	Beta-ketoacyl-[acyl-carrier-protein] synthase III 1 (Beta-ketoacyl-ACP synthase III 1) (KAS III 1) (EC 2.3.1.180) (EC 2.3.1.300) (3-oxoacyl-[acyl-carrier-protein] synthase 3 1) (3-oxoacyl-[acyl-carrier-protein] synthase III 1) (Branched-chain beta-ketoacyl-[acyl-carrier-protein] synthase 1) (bFabH1)	fabHA fabH fabH1 yjaX BSU11330	Bacillus subtilis (strain 168)	2.3.1.180; 2.3.1.300	33,732		O34746
P16450	GERD_BACSU	Spore germination protein GerD	gerD BSU01550	Bacillus subtilis (strain 168)		21,117		P16450
O05402	YRHL_BACSU	Putative peptidoglycan O-acetyltransferase YrhL (EC 2.3.1.-)	yrhL BSU27140	Bacillus subtilis (strain 168)	2.3.1.-	72,219		O05402
P50846	ALKH_BACSU	KHG/KDPG aldolase [Includes: 4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) (2-keto-4-hydroxyglutarate aldolase) (KHG-aldolase); 2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14) (2-keto-3-deoxy-6-phosphogluconate aldolase) (KDPG-aldolase) (Phospho-2-dehydro-3-deoxygluconate aldolase) (Phospho-2-keto-3-deoxygluconate aldolase)]	kdgA BSU22100	Bacillus subtilis (strain 168)	4.1.3.16; 4.1.2.14	20,865		P50846
P10944	HUTH_BACSU	Histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	hutH BSU39350	Bacillus subtilis (strain 168)	4.3.1.3	55,675		P10944
O34784	YOBI_BACSU	Uncharacterized membrane protein YobI	yobI BSU18970	Bacillus subtilis (strain 168)		140,620		O34784
O34876	FTSX_BACSU	Cell division protein FtsX	ftsX BSU35250	Bacillus subtilis (strain 168)		33,099		O34876
P45924	YQBH_BACSU	Uncharacterized protein YqbH	yqbH BSU26110	Bacillus subtilis (strain 168)		14,272		P45924
O32296	YYZB_BACSU	Uncharacterized protein YyzB	yyzB BSU40460	Bacillus subtilis (strain 168)		7,909		O32296
O31467	TATAD_BACSU	Sec-independent protein translocase protein TatAd	tatAd yczB BSU02630	Bacillus subtilis (strain 168)		7,431	2L16;	O31467
C0H415	YNZI_BACSU	Uncharacterized membrane protein YnzI	ynzI BSU17559	Bacillus subtilis (strain 168)		6,643		C0H415
O31777	BIOF1_BACSU	8-amino-7-oxononanoate synthase 1 (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (KAPA synthase) (8-amino-7-ketopelargonate synthase) (Alpha-oxoamine synthase)	kbl BSU17000	Bacillus subtilis (strain 168)	2.3.1.47	43,284		O31777
O31893	YORV_BACSU	SPbeta prophage-derived uncharacterized protein YorV	yorV BSU20240	Bacillus subtilis (strain 168)		8,465		O31893
P94420	YCLP_BACSU	Petrobactin import ATP-binding protein YclP (EC 7.2.2.-)	yclP BSU03820	Bacillus subtilis (strain 168)	7.2.2.-	28,475		P94420
P37507	YYAQ_BACSU	Uncharacterized protein YyaQ	yyaQ BSU40750	Bacillus subtilis (strain 168)		13,910		P37507
P70948	YITV_BACSU	Putative esterase YitV (EC 3.1.-.-)	yitV BSU11150	Bacillus subtilis (strain 168)	3.1.-.-	29,063		P70948
O05390	CSBX_BACSU	Alpha-ketoglutarate permease	csbX BSU27760	Bacillus subtilis (strain 168)		47,803		O05390
O34926	CYPX_BACSU	Pulcherriminic acid synthase (EC 1.14.15.13) (CYP134A1) (Cyclo-L-leucyl-L-leucyl dipeptide oxidase) (Cytochrome P450 CypX)	cypX cyp134 cypB BSU35060	Bacillus subtilis (strain 168)	1.14.15.13	45,473	3NC3;3NC5;3NC6;3NC7;	O34926
O07517	YHAI_BACSU	Uncharacterized protein YhaI	yhaI BSU09980	Bacillus subtilis (strain 168)		13,306	1SED;	O07517
O34354	UXAB_BACSU	Altronate oxidoreductase (EC 1.1.1.58) (Tagaturonate dehydrogenase) (Tagaturonate reductase)	uxaB yjmI BSU12380	Bacillus subtilis (strain 168)	1.1.1.58	55,361		O34354
O07568	YHJN_BACSU	Uncharacterized protein YhjN	yhjN BSU10570	Bacillus subtilis (strain 168)		41,029		O07568
Q07867	FTSL_BACSU	Cell division protein FtsL	ftsL yllD ylxB BSU15150	Bacillus subtilis (strain 168)		13,073		Q07867
O32047	SECDF_BACSU	Protein translocase subunit SecDF	secDF BSU27650	Bacillus subtilis (strain 168)		81,654		O32047
P54166	UGTP_BACSU	Processive diacylglycerol beta-glucosyltransferase (EC 2.4.1.315) (Beta-diglucosyldiacylglycerol synthase) (Beta-DGS) (DGlcDAG synthase) (Glc2-DAG synthase) (Beta-gentiobiosyldiacylglycerol synthase) (Beta-monoglucosyldiacylglycerol synthase) (Beta-MGS) (MGlcDAG synthase) (Beta-triglucosyldiacylglycerol synthase) (TGlcDAG synthase) (Diglucosyl diacylglycerol synthase (1,6-linking)) (Glucosyl-beta-1,6-glucosyldiacylglycerol synthase) (UDP glucosyltransferase) (UDP-glucose:1,2-diacylglycerol-3-beta-D-glucosyltransferase)	ugtP ypfP BSU21920	Bacillus subtilis (strain 168)	2.4.1.315	43,562		P54166
O34682	YLBB_BACSU	Uncharacterized protein YlbB	ylbB BSU14950	Bacillus subtilis (strain 168)		16,183		O34682
O34985	YOAO_BACSU	Uncharacterized protein YoaO	yoaO BSU18680	Bacillus subtilis (strain 168)		18,924		O34985
O07604	YHFF_BACSU	Uncharacterized protein YhfF	yhfF BSU10210	Bacillus subtilis (strain 168)		15,288		O07604
P45910	YQAM_BACSU	Uncharacterized protein YqaM	yqaM BSU26260	Bacillus subtilis (strain 168)		36,139		P45910
O34606	GLNP_BACSU	Probable glutamine ABC transporter permease protein GlnP	glnP BSU27460	Bacillus subtilis (strain 168)		24,165		O34606
O31626	YJCD_BACSU	Putative ATP-dependent DNA helicase YjcD (EC 3.6.4.12)	yjcD BSU11820	Bacillus subtilis (strain 168)	3.6.4.12	86,976		O31626
P96655	YDDR_BACSU	UPF0173 protein YddR (EC 3.-.-.-)	yddR BSU05080	Bacillus subtilis (strain 168)	3.-.-.-	28,503		P96655
O34840	CHAA_BACSU	Ca(2+)/H(+) antiporter ChaA	chaA yfkE BSU07920	Bacillus subtilis (strain 168)		37,522	4KJR;4KJS;	O34840
O06968	YVCD_BACSU	TPR repeat-containing protein YvcD	yvcD BSU34810	Bacillus subtilis (strain 168)		55,375		O06968
P16263	ODO2_BACSU	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex)	odhB citM BSU19360	Bacillus subtilis (strain 168)	2.3.1.61	46,003		P16263
P96613	MURF_BACSU	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme) (UDP-MurNAc-pentapeptide synthetase)	murF ydbQ BSU04570	Bacillus subtilis (strain 168)	6.3.2.10	49,723		P96613
O32177	FADA_BACSU	3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)	fadA yusK BSU32830	Bacillus subtilis (strain 168)	2.3.1.16	41,123		O32177
P94544	POLX_BACSU	DNA polymerase/3'-5' exonuclease PolX [Includes: DNA polymerase type-X (EC 2.7.7.7); 3'-5' exodeoxyribonuclease (3'-5' exonuclease) (EC 3.1.11.1)]	polX yshC BSU28590	Bacillus subtilis (strain 168)	2.7.7.7; 3.1.11.1	64,120		P94544
P42063	APPC_BACSU	Oligopeptide transport system permease protein AppC	appC BSU11400	Bacillus subtilis (strain 168)		33,420		P42063
O34769	PKSB_BACSU	Probable polyketide biosynthesis zinc-dependent hydrolase PksB (EC 3.-.-.-)	pksB BSU17090	Bacillus subtilis (strain 168)	3.-.-.-	25,908		O34769
O06725	YISL_BACSU	UPF0344 protein YisL	yisL BSU10760	Bacillus subtilis (strain 168)		13,222		O06725
O31453	YBFM_BACSU	Uncharacterized membrane protein YbfM	ybfM BSU02280	Bacillus subtilis (strain 168)		18,338		O31453
P34956	QOX1_BACSU	Quinol oxidase subunit 1 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 1) (Quinol oxidase aa3-600, subunit QoxB) (Quinol oxidase polypeptide I)	qoxB BSU38160 ipa-38d	Bacillus subtilis (strain 168)	1.10.3.-	73,838	6KOB;6KOC;6KOE;	P34956
P39602	YWCD_BACSU	Uncharacterized membrane protein YwcD	ywcD BSU38210 ipa-34d	Bacillus subtilis (strain 168)		14,349		P39602
P40736	YSXD_BACSU	Uncharacterized membrane protein YsxD (ORFY)	ysxD BSU28180	Bacillus subtilis (strain 168)		19,173		P40736
O32183	YUSQ_BACSU	Probable tautomerase YusQ (EC 5.3.2.-)	yusQ BSU32890	Bacillus subtilis (strain 168)	5.3.2.-	15,253		O32183
Q05852	GTAB_BACSU	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (General stress protein 33) (GSP33) (UDP-glucose pyrophosphorylase) (UDPGP) (UGPase) (Uridine diphosphoglucose pyrophosphorylase)	gtaB BSU35670	Bacillus subtilis (strain 168)	2.7.7.9	33,070		Q05852
O34927	YCZE_BACSU	Uncharacterized membrane protein YczE	yczE BSU03580	Bacillus subtilis (strain 168)		23,333		O34927
Q06320	CWLC_BACSU	Sporulation-specific N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) (Autolysin) (Cell wall hydrolase)	cwlC BSU17410	Bacillus subtilis (strain 168)	3.5.1.28	27,146	1X60;	Q06320
O34772	YCDC_BACSU	Uncharacterized protein YcdC	ycdC BSU02800	Bacillus subtilis (strain 168)		52,203		O34772
P96669	YDEL_BACSU	Uncharacterized HTH-type transcriptional regulator YdeL	ydeL BSU05240	Bacillus subtilis (strain 168)		53,525		P96669
P45711	YNEK_BACSU	Membrane protein YneK	yneK yoxJ BSU17960	Bacillus subtilis (strain 168)		16,989		P45711
P54566	YQKC_BACSU	Uncharacterized protein YqkC	yqkC BSU23650	Bacillus subtilis (strain 168)		9,287		P54566
P25812	MNMG_BACSU	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A)	mnmG gidA BSU41010	Bacillus subtilis (strain 168)		69,753		P25812
O34430	YTNM_BACSU	Probable membrane transporter protein YtnM	ytnM BSU29280	Bacillus subtilis (strain 168)		31,787		O34430
Q45493	RNJ1_BACSU	Ribonuclease J1 (RNase J1) (EC 3.1.-.-)	rnjA ykqC BSU14530	Bacillus subtilis (strain 168)	3.1.-.-	61,517	3ZQ4;	Q45493
C0SPA3	YLXW_BACSU	UPF0749 protein YlxW	ylxW BSU15250	Bacillus subtilis (strain 168)		25,986		C0SPA3
O31695	YKUC_BACSU	Uncharacterized MFS-type transporter YkuC	ykuC BSU14030	Bacillus subtilis (strain 168)		48,092		O31695
O31864	YOZE_BACSU	UPF0346 protein YozE	yozE BSU19680	Bacillus subtilis (strain 168)		8,912	2FJ6;	O31864
O32268	TUAG_BACSU	Putative teichuronic acid biosynthesis glycosyltransferase TuaG (EC 2.4.-.-)	tuaG yvhG BSU35550	Bacillus subtilis (strain 168)	2.4.-.-	29,345		O32268
O34424	YTEJ_BACSU	Uncharacterized membrane protein YteJ	yteJ BSU29520	Bacillus subtilis (strain 168)		19,119		O34424
O06484	YFNF_BACSU	Uncharacterized protein YfnF	yfnF BSU07290	Bacillus subtilis (strain 168)		35,027		O06484
O34468	YLBP_BACSU	Uncharacterized N-acetyltransferase YlbP (EC 2.3.1.-)	ylbP BSU15100	Bacillus subtilis (strain 168)	2.3.1.-	19,039	2PR1;	O34468
P39575	GALT_BACSU	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	galT BSU38190 ipa-36d	Bacillus subtilis (strain 168)	2.7.7.12	58,592		P39575
O06747	YITL_BACSU	Uncharacterized protein YitL	yitL BSU11030	Bacillus subtilis (strain 168)		34,054		O06747
O32292	PTXA_BACSU	Putative phosphotransferase enzyme IIA component YyzE (PTS system EIIA component)	yyzE BSU40120	Bacillus subtilis (strain 168)		8,242		O32292
P37524	NOC_BACSU	Nucleoid occlusion protein (Noc)	noc yyaA BSU40990	Bacillus subtilis (strain 168)		32,795	6Y93;7OL9;	P37524
P42318	YXJG_BACSU	Uncharacterized protein YxjG	yxjG BSU38960 N15NR	Bacillus subtilis (strain 168)		43,165		P42318
P46327	YXBC_BACSU	Uncharacterized protein YxbC	yxbC yxaQ BSU39880 VE7D	Bacillus subtilis (strain 168)		37,458	1VRB;	P46327
O31741	TRMD_BACSU	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD BSU16030	Bacillus subtilis (strain 168)	2.1.1.228	27,709		O31741
O32232	EST_BACSU	Carboxylesterase (EC 3.1.1.1)	est yvaK BSU33620	Bacillus subtilis (strain 168)	3.1.1.1	28,193		O32232
P42306	YXIO_BACSU	Uncharacterized MFS-type transporter YxiO	yxiO S3AR BSU39100	Bacillus subtilis (strain 168)		47,273		P42306
P0CI76	RTP_BACSU	Replication termination protein (Replication terminator protein)	rtp BSU18490	Bacillus subtilis (strain 168)		14,519	1BM9;1F4K;1J0R;2DPD;2DPU;2DQR;2EFW;	P0CI76
P45906	YQAI_BACSU	Uncharacterized protein YqaI	yqaI BSU26300	Bacillus subtilis (strain 168)		7,576	2DSM;	P45906
O32216	YVGT_BACSU	UPF0126 membrane protein YvgT	yvgT BSU33460	Bacillus subtilis (strain 168)		21,716		O32216
P14204	CMPA_BACSU	Transcriptional regulatory protein ComA (Competence protein A)	comA comA1 comAA BSU31680	Bacillus subtilis (strain 168)		24,129	2KRF;3ULQ;	P14204
P49941	GERKC_BACSU	Spore germination protein KC	gerKC BSU03710	Bacillus subtilis (strain 168)		45,836		P49941
P42409	RSBRA_BACSU	RsbT co-antagonist protein RsbRA (Stressosome protein RsbRA)	rsbRA rsbR ycxR BSU04670	Bacillus subtilis (strain 168)		31,050	2BNL;	P42409
P38032	NADB_BACSU	L-aspartate oxidase (LASPO) (EC 1.4.3.16) (L-aspartate:fumarate oxidoreductase) (EC 1.5.99.-) (Quinolinate synthase B)	nadB BSU27870	Bacillus subtilis (strain 168)	1.4.3.16; 1.5.99.-	58,239		P38032
O07014	RSBP_BACSU	Phosphoserine phosphatase RsbP (EC 3.1.3.3)	rsbP yvfP BSU34110	Bacillus subtilis (strain 168)	3.1.3.3	46,030		O07014
O32105	YUIF_BACSU	Putative amino acid transporter YuiF	yuiF BSU32040	Bacillus subtilis (strain 168)		45,937		O32105
P50864	CWLD_BACSU	Germination-specific N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) (Autolysin) (Cell wall hydrolase)	cwlD BSU01530	Bacillus subtilis (strain 168)	3.5.1.28	27,006		P50864
O31710	YKNX_BACSU	Putative efflux system component YknX	yknX BSU14350	Bacillus subtilis (strain 168)		41,707		O31710
P94495	YNCE_BACSU	Uncharacterized protein YncE	yncE BSU17650	Bacillus subtilis (strain 168)		18,066		P94495
P42111	YXAL_BACSU	Uncharacterized protein YxaL	yxaL yxaK BSU39940 S14K/S14L	Bacillus subtilis (strain 168)		43,877		P42111
O34555	YOED_BACSU	Uncharacterized protein YoeD	yoeD BSU18400	Bacillus subtilis (strain 168)		8,990		O34555
P13801	SP2G_BACSU	Sporulation sigma-E factor-processing peptidase (EC 3.4.23.-) (Membrane-associated aspartic protease) (Stage II sporulation protein GA)	spoIIGA BSU15310	Bacillus subtilis (strain 168)	3.4.23.-	34,857		P13801
Q45614	WALK_BACSU	Sensor histidine kinase WalK (EC 2.7.13.3)	walK yycG BSU40400	Bacillus subtilis (strain 168)	2.7.13.3	70,034	3SL2;	Q45614
O07019	YVFU_BACSU	Uncharacterized transcriptional regulatory protein YvfU	yvfU BSU34060	Bacillus subtilis (strain 168)		22,323		O07019
O31797	YMZC_BACSU	Uncharacterized protein YmzC	ymzC BSU17350	Bacillus subtilis (strain 168)		10,509	3KVP;	O31797
O34616	SDPB_BACSU	Sporulation-delaying protein SdpB	sdpB yvaX BSU33760	Bacillus subtilis (strain 168)		37,450		O34616
P0CI74	GPSB_BACSU	Cell cycle protein GpsB (Guiding PBP1-shuttling protein)	gpsB ypsB BSU22180	Bacillus subtilis (strain 168)		11,592	4UG3;5AN5;6GP7;6GPZ;	P0CI74
P39909	BLTD_BACSU	Spermine/spermidine N(1)-acetyltransferase (EC 2.3.1.57)	bltD bmr2D bmtD BSU26600	Bacillus subtilis (strain 168)	2.3.1.57	17,838		P39909
P70970	ECFA2_BACSU	Energy-coupling factor transporter ATP-binding protein EcfA2 (ECF transporter A component EcfA2) (EC 7.-.-.-) (ECF transporter A component EcfA')	ecfAB cbiO2 ecfA' ybaE BSU01460	Bacillus subtilis (strain 168)	7.-.-.-	30,578		P70970
P40806	PKSJ_BACSU	Polyketide synthase PksJ (PKS)	pksJ pksK BSU17180	Bacillus subtilis (strain 168)		562,814	4J1Q;4J1S;4NA1;4NA2;4NA3;5KTK;	P40806
P07372	SP2D_BACSU	Stage II sporulation protein D (Stage II sporulation protein C)	spoIID spoIIC BSU36750	Bacillus subtilis (strain 168)		37,402		P07372
O07571	YHJQ_BACSU	Uncharacterized cysteine-rich protein YhjQ	yhjQ BSU10600	Bacillus subtilis (strain 168)		11,839	5FIG;6WKT;	O07571
Q797A7	MTRTR_BACSU	Methylthioribose transporter	mtrA yfnA BSU07340	Bacillus subtilis (strain 168)		48,905		Q797A7
P45919	YQBC_BACSU	Uncharacterized protein YqbC	yqbC BSU26160	Bacillus subtilis (strain 168)		25,252		P45919
P96621	ENDAI_BACSU	Antitoxin EndoAI (Antitoxin MazE-bs) (MazE-bs) (EndoA inhibitor)	ndoAI mazE BSU04650	Bacillus subtilis (strain 168)		10,547	4ME7;	P96621
